Timestamp;StimuliName;FixationDuration;MappedFixationPointX;MappedFixationPointY;user;description;aois
703454;19_New_York_S1.jpg;266;315;646;p37;color
703720;19_New_York_S1.jpg;1033;320;599;p37;color;50St.-14St.
704753;19_New_York_S1.jpg;216;307;682;p37;color
704969;19_New_York_S1.jpg;283;325;766;p37;color
282107;19_New_York_S1.jpg;183;298;718;p4;color
282290;19_New_York_S1.jpg;416;411;424;p4;color;Destination
282706;19_New_York_S1.jpg;450;422;639;p4;color;6th_Av.-Bleecker_St.
283156;19_New_York_S1.jpg;416;410;435;p4;color;Destination
283572;19_New_York_S1.jpg;200;442;657;p4;color;6th_Av.-Bleecker_St.
283772;19_New_York_S1.jpg;383;537;680;p4;color;6th_Av.-Bleecker_St.
284155;19_New_York_S1.jpg;216;401;680;p4;color;6th_Av.-Bleecker_St.
284372;19_New_York_S1.jpg;233;406;643;p4;color;6th_Av.-Bleecker_St.
284755;19_New_York_S1.jpg;866;413;646;p4;color;6th_Av.-Bleecker_St.
285621;19_New_York_S1.jpg;233;409;524;p4;color;6th_Av.-Bleecker_St.
285854;19_New_York_S1.jpg;899;410;644;p4;color;6th_Av.-Bleecker_St.
286753;19_New_York_S1.jpg;283;397;698;p4;color;6th_Av.-Bleecker_St.
287037;19_New_York_S1.jpg;283;1250;1041;p4;color
287320;19_New_York_S1.jpg;233;227;1114;p4;color
287553;19_New_York_S1.jpg;233;47;1065;p4;color
287786;19_New_York_S1.jpg;250;45;1133;p4;color
288036;19_New_York_S1.jpg;200;35;1179;p4;color
288236;19_New_York_S1.jpg;616;88;1170;p4;color
288852;19_New_York_S1.jpg;183;456;630;p4;color;6th_Av.-Bleecker_St.
289035;19_New_York_S1.jpg;383;403;655;p4;color;6th_Av.-Bleecker_St.
289535;19_New_York_S1.jpg;133;408;512;p4;color;6th_Av.-Bleecker_St.
289668;19_New_York_S1.jpg;416;407;426;p4;color;Destination
290085;19_New_York_S1.jpg;983;407;645;p4;color;6th_Av.-Bleecker_St.
291067;19_New_York_S1.jpg;166;385;777;p4;color
291234;19_New_York_S1.jpg;250;292;746;p4;color;Origin
291484;19_New_York_S1.jpg;183;389;780;p4;color
291667;19_New_York_S1.jpg;550;392;823;p4;color
292383;19_New_York_S1.jpg;83;382;776;p4;color
292466;19_New_York_S1.jpg;433;373;824;p4;color;Park_Place-Jay_St.
292899;19_New_York_S1.jpg;233;300;785;p4;color
293133;19_New_York_S1.jpg;300;370;813;p4;color
293549;19_New_York_S1.jpg;199;423;528;p4;color;6th_Av.-Bleecker_St.
293749;19_New_York_S1.jpg;167;400;495;p4;color;6th_Av.-Bleecker_St.
293915;19_New_York_S1.jpg;216;409;660;p4;color;6th_Av.-Bleecker_St.
294132;19_New_York_S1.jpg;250;402;476;p4;color
294382;19_New_York_S1.jpg;366;408;432;p4;color;Destination
294748;19_New_York_S1.jpg;383;406;652;p4;color;6th_Av.-Bleecker_St.
295265;19_New_York_S1.jpg;749;394;654;p4;color;6th_Av.-Bleecker_St.
296014;19_New_York_S1.jpg;1149;388;813;p4;color
297163;19_New_York_S1.jpg;217;300;809;p4;color
297513;19_New_York_S1.jpg;333;366;820;p4;color
297846;19_New_York_S1.jpg;450;288;742;p4;color;Origin
298296;19_New_York_S1.jpg;266;307;798;p4;color
298562;19_New_York_S1.jpg;216;282;745;p4;color;Origin
298779;19_New_York_S1.jpg;250;345;806;p4;color
299178;19_New_York_S1.jpg;233;288;748;p4;color;Origin
299412;19_New_York_S1.jpg;233;442;464;p4;color;Destination
299645;19_New_York_S1.jpg;166;313;113;p4;color
299811;19_New_York_S1.jpg;183;253;35;p4;color
299995;19_New_York_S1.jpg;450;202;97;p4;color
300444;19_New_York_S1.jpg;783;572;511;p4;color
4926;19_New_York_S1.jpg;133;279;655;p40;color
5059;19_New_York_S1.jpg;117;320;657;p40;color
5176;19_New_York_S1.jpg;316;279;728;p40;color;Origin
5492;19_New_York_S1.jpg;200;250;708;p40;color;Origin
5692;19_New_York_S1.jpg;233;289;736;p40;color;Origin
5925;19_New_York_S1.jpg;250;324;496;p40;color
6175;19_New_York_S1.jpg;250;333;404;p40;color;Destination
6425;19_New_York_S1.jpg;649;417;399;p40;color;Destination
7074;19_New_York_S1.jpg;217;345;381;p40;color;Destination
7291;19_New_York_S1.jpg;166;300;451;p40;color;50St.-14St.
7457;19_New_York_S1.jpg;2598;282;366;p40;color;50St.-14St.
10055;19_New_York_S1.jpg;783;294;608;p40;color;50St.-14St.
10838;19_New_York_S1.jpg;333;353;596;p40;color;6th_Av.-Bleecker_St.
11171;19_New_York_S1.jpg;167;305;605;p40;color;50St.-14St.
11455;19_New_York_S1.jpg;333;300;606;p40;color;50St.-14St.
11788;19_New_York_S1.jpg;183;363;593;p40;color;6th_Av.-Bleecker_St.
11971;19_New_York_S1.jpg;116;410;607;p40;color;6th_Av.-Bleecker_St.
12271;19_New_York_S1.jpg;333;418;601;p40;color;6th_Av.-Bleecker_St.
12604;19_New_York_S1.jpg;283;414;427;p40;color;Destination
12887;19_New_York_S1.jpg;333;411;605;p40;color;6th_Av.-Bleecker_St.
13220;19_New_York_S1.jpg;400;308;602;p40;color;50St.-14St.
13620;19_New_York_S1.jpg;433;366;595;p40;color;6th_Av.-Bleecker_St.
14220;19_New_York_S1.jpg;149;363;575;p40;color;6th_Av.-Bleecker_St.
14369;19_New_York_S1.jpg;733;418;600;p40;color;6th_Av.-Bleecker_St.
15102;19_New_York_S1.jpg;216;411;654;p40;color;6th_Av.-Bleecker_St.
15319;19_New_York_S1.jpg;516;411;600;p40;color;6th_Av.-Bleecker_St.
15835;19_New_York_S1.jpg;200;401;660;p40;color;6th_Av.-Bleecker_St.
174279;19_New_York_S1.jpg;267;225;747;p5;color;Origin
174545;19_New_York_S1.jpg;483;305;760;p5;color
175028;19_New_York_S1.jpg;250;376;461;p5;color;Destination
175278;19_New_York_S1.jpg;267;323;451;p5;color
175544;19_New_York_S1.jpg;150;314;488;p5;color;50St.-14St.
175877;19_New_York_S1.jpg;583;418;432;p5;color;Destination
176460;19_New_York_S1.jpg;466;418;476;p5;color
176927;19_New_York_S1.jpg;267;424;536;p5;color;6th_Av.-Bleecker_St.
177193;19_New_York_S1.jpg;749;421;658;p5;color;6th_Av.-Bleecker_St.
177943;19_New_York_S1.jpg;117;398;685;p5;color;6th_Av.-Bleecker_St.
178193;19_New_York_S1.jpg;116;392;625;p5;color;6th_Av.-Bleecker_St.
178309;19_New_York_S1.jpg;266;321;633;p5;color
178576;19_New_York_S1.jpg;266;414;662;p5;color;6th_Av.-Bleecker_St.
178992;19_New_York_S1.jpg;583;314;637;p5;color
179575;19_New_York_S1.jpg;500;175;600;p5;color
180075;19_New_York_S1.jpg;200;196;469;p5;color;50St.-14St.
180275;19_New_York_S1.jpg;350;239;359;p5;color;50St.-14St.
180941;19_New_York_S1.jpg;699;264;329;p5;color
181807;19_New_York_S1.jpg;483;281;393;p5;color;50St.-14St.
182290;19_New_York_S1.jpg;233;378;429;p5;color;Destination
182523;19_New_York_S1.jpg;600;387;387;p5;color;Destination
183123;19_New_York_S1.jpg;250;423;501;p5;color;6th_Av.-Bleecker_St.
183372;19_New_York_S1.jpg;350;413;440;p5;color;Destination
183722;19_New_York_S1.jpg;266;330;370;p5;color;Destination
183989;19_New_York_S1.jpg;267;287;353;p5;color;50St.-14St.
184255;19_New_York_S1.jpg;200;287;286;p5;color
184455;19_New_York_S1.jpg;233;283;337;p5;color;50St.-14St.
184839;19_New_York_S1.jpg;616;261;321;p5;color
185454;19_New_York_S1.jpg;250;314;538;p5;color;50St.-14St.
185704;19_New_York_S1.jpg;233;283;713;p5;color;Origin
185937;19_New_York_S1.jpg;366;297;755;p5;color;Origin
186304;19_New_York_S1.jpg;549;276;333;p5;color;50St.-14St.
186853;19_New_York_S1.jpg;600;391;389;p5;color;Destination
187453;19_New_York_S1.jpg;283;424;429;p5;color;Destination
187736;19_New_York_S1.jpg;283;362;385;p5;color;Destination
188152;19_New_York_S1.jpg;83;326;362;p5;color
188236;19_New_York_S1.jpg;550;388;395;p5;color;Destination
188785;19_New_York_S1.jpg;233;419;429;p5;color;Destination
189019;19_New_York_S1.jpg;433;300;360;p5;color;50St.-14St.
189452;19_New_York_S1.jpg;366;427;459;p5;color;Destination
593499;19_New_York_S1.jpg;266;372;408;p8;color;Destination
593766;19_New_York_S1.jpg;283;409;409;p8;color;Destination
594049;19_New_York_S1.jpg;383;305;405;p8;color;50St.-14St.
594432;19_New_York_S1.jpg;1049;312;738;p8;color
595481;19_New_York_S1.jpg;183;363;573;p8;color;6th_Av.-Bleecker_St.
595665;19_New_York_S1.jpg;167;321;546;p8;color;50St.-14St.
595831;19_New_York_S1.jpg;1432;328;435;p8;color;Destination
597263;19_New_York_S1.jpg;283;330;399;p8;color;Destination
597547;19_New_York_S1.jpg;266;374;400;p8;color;Destination
597813;19_New_York_S1.jpg;633;415;407;p8;color;Destination
598446;19_New_York_S1.jpg;2448;324;380;p8;color
600894;19_New_York_S1.jpg;316;310;470;p8;color;50St.-14St.
601211;19_New_York_S1.jpg;3015;283;357;p8;color;50St.-14St.
604225;19_New_York_S1.jpg;333;313;449;p8;color;50St.-14St.
604559;19_New_York_S1.jpg;250;312;635;p8;color
604808;19_New_York_S1.jpg;200;298;715;p8;color
605008;19_New_York_S1.jpg;716;317;755;p8;color
605724;19_New_York_S1.jpg;350;323;465;p8;color
606074;19_New_York_S1.jpg;433;272;402;p8;color;50St.-14St.
606507;19_New_York_S1.jpg;250;100;997;p8;color
606757;19_New_York_S1.jpg;150;58;1059;p8;color
606907;19_New_York_S1.jpg;799;67;1144;p8;color
607707;19_New_York_S1.jpg;233;269;521;p8;color;50St.-14St.
607940;19_New_York_S1.jpg;483;308;627;p8;color;50St.-14St.
608423;19_New_York_S1.jpg;1432;301;743;p8;color
609855;19_New_York_S1.jpg;266;313;523;p8;color;50St.-14St.
610121;19_New_York_S1.jpg;716;278;360;p8;color;50St.-14St.
610838;19_New_York_S1.jpg;300;315;378;p8;color;50St.-14St.
611137;19_New_York_S1.jpg;850;408;395;p8;color;Destination
611987;19_New_York_S1.jpg;200;267;357;p8;color;50St.-14St.
179826;19_New_York_S1.jpg;416;296;715;p9;color;Origin
180243;19_New_York_S1.jpg;216;299;482;p9;color;50St.-14St.
180459;19_New_York_S1.jpg;233;367;389;p9;color;Destination
180692;19_New_York_S1.jpg;1549;324;423;p9;color
182241;19_New_York_S1.jpg;250;311;380;p9;color;50St.-14St.
182491;19_New_York_S1.jpg;266;322;494;p9;color;50St.-14St.
182758;19_New_York_S1.jpg;383;377;633;p9;color;6th_Av.-Bleecker_St.
183141;19_New_York_S1.jpg;183;369;465;p9;color;Destination
183324;19_New_York_S1.jpg;699;309;431;p9;color;50St.-14St.
184024;19_New_York_S1.jpg;266;329;395;p9;color;Destination
184290;19_New_York_S1.jpg;949;409;388;p9;color;Destination
185239;19_New_York_S1.jpg;216;407;545;p9;color;6th_Av.-Bleecker_St.
185456;19_New_York_S1.jpg;433;404;636;p9;color;6th_Av.-Bleecker_St.
185889;19_New_York_S1.jpg;266;336;552;p9;color;6th_Av.-Bleecker_St.
186156;19_New_York_S1.jpg;366;309;596;p9;color;50St.-14St.
186522;19_New_York_S1.jpg;200;310;463;p9;color;50St.-14St.
186722;19_New_York_S1.jpg;616;306;423;p9;color;50St.-14St.
187338;19_New_York_S1.jpg;300;287;345;p9;color;50St.-14St.
187638;19_New_York_S1.jpg;400;335;370;p9;color;Destination
188038;19_New_York_S1.jpg;333;279;377;p9;color;50St.-14St.
188371;19_New_York_S1.jpg;233;494;394;p9;color;Destination
188604;19_New_York_S1.jpg;866;404;390;p9;color;Destination
189470;19_New_York_S1.jpg;266;308;378;p9;color;50St.-14St.
189736;19_New_York_S1.jpg;1249;405;387;p9;color;Destination
190986;19_New_York_S1.jpg;583;313;378;p9;color;50St.-14St.
191568;19_New_York_S1.jpg;616;408;401;p9;color;Destination
192185;19_New_York_S1.jpg;167;360;380;p9;color;Destination
192351;19_New_York_S1.jpg;716;288;390;p9;color;50St.-14St.
193067;19_New_York_S1.jpg;283;589;464;p9;color
193351;19_New_York_S1.jpg;350;664;463;p9;color
197589;20_Paris_S1.jpg;400;1010;825;p1;color;Origin
197988;20_Paris_S1.jpg;450;1207;808;p1;color;Corvisart-Quai_de_la_Gare
198438;20_Paris_S1.jpg;200;1231;721;p1;color;Hotel_de_Ville-Oberkampf
198638;20_Paris_S1.jpg;366;1248;541;p1;color;Hotel_de_Ville-Oberkampf
199004;20_Paris_S1.jpg;216;1222;491;p1;color;Hotel_de_Ville-Oberkampf
199221;20_Paris_S1.jpg;183;1205;713;p1;color;Hotel_de_Ville-Oberkampf
199404;20_Paris_S1.jpg;1149;1216;826;p1;color;Corvisart-Quai_de_la_Gare
200553;20_Paris_S1.jpg;200;1052;828;p1;color;Origin
200753;20_Paris_S1.jpg;266;1218;819;p1;color;Corvisart-Quai_de_la_Gare
201020;20_Paris_S1.jpg;266;1228;639;p1;color;Hotel_de_Ville-Oberkampf
201286;20_Paris_S1.jpg;167;1213;533;p1;color;Hotel_de_Ville-Oberkampf
201453;20_Paris_S1.jpg;400;1217;496;p1;color;Hotel_de_Ville-Oberkampf
201986;20_Paris_S1.jpg;916;1233;472;p1;color;Hotel_de_Ville-Oberkampf
202902;20_Paris_S1.jpg;566;1222;652;p1;color;Hotel_de_Ville-Oberkampf
203468;20_Paris_S1.jpg;200;1215;820;p1;color;Corvisart-Quai_de_la_Gare
203668;20_Paris_S1.jpg;366;1245;535;p1;color;Hotel_de_Ville-Oberkampf
204034;20_Paris_S1.jpg;533;1233;484;p1;color;Hotel_de_Ville-Oberkampf
204567;20_Paris_S1.jpg;650;1352;385;p1;color;Destination
205217;20_Paris_S1.jpg;266;1245;459;p1;color;Hotel_de_Ville-Oberkampf
205483;20_Paris_S1.jpg;300;1339;379;p1;color;Destination
205783;20_Paris_S1.jpg;300;804;554;p1;color;Cadet-Gare_de_L'Est
33132;20_Paris_S1.jpg;216;1085;432;p12;color;Hotel_de_Ville-Oberkampf
33349;20_Paris_S1.jpg;316;1397;381;p12;color;Destination
33665;20_Paris_S1.jpg;283;1303;382;p12;color;Destination
33948;20_Paris_S1.jpg;200;1352;388;p12;color;Destination
34148;20_Paris_S1.jpg;366;1345;352;p12;color;Destination
34515;20_Paris_S1.jpg;183;1047;878;p12;color;Origin
34698;20_Paris_S1.jpg;749;1018;826;p12;color;Origin
35447;20_Paris_S1.jpg;200;1134;817;p12;color;Corvisart-Quai_de_la_Gare
35647;20_Paris_S1.jpg;150;1225;795;p12;color;Corvisart-Quai_de_la_Gare
35947;20_Paris_S1.jpg;100;1239;718;p12;color;Hotel_de_Ville-Oberkampf
36047;20_Paris_S1.jpg;250;1249;523;p12;color;Hotel_de_Ville-Oberkampf
36297;20_Paris_S1.jpg;300;1246;449;p12;color;Hotel_de_Ville-Oberkampf
36597;20_Paris_S1.jpg;1049;1343;353;p12;color;Destination
37646;20_Paris_S1.jpg;250;1264;428;p12;color;Hotel_de_Ville-Oberkampf
37896;20_Paris_S1.jpg;266;1351;348;p12;color;Destination
38162;20_Paris_S1.jpg;416;1235;464;p12;color;Hotel_de_Ville-Oberkampf
38746;20_Paris_S1.jpg;1782;1235;468;p12;color;Hotel_de_Ville-Oberkampf
40527;20_Paris_S1.jpg;266;1210;765;p12;color
40794;20_Paris_S1.jpg;266;1222;831;p12;color;Corvisart-Quai_de_la_Gare
41060;20_Paris_S1.jpg;233;1047;808;p12;color;Origin
41293;20_Paris_S1.jpg;750;1012;829;p12;color;Origin
42043;20_Paris_S1.jpg;100;1074;707;p12;color;Hotel_de_Ville-Oberkampf
42309;20_Paris_S1.jpg;133;1027;458;p12;color;Hotel_de_Ville-Oberkampf
42443;20_Paris_S1.jpg;216;1001;13;p12;color
42659;20_Paris_S1.jpg;283;925;23;p12;color
42942;20_Paris_S1.jpg;300;1054;792;p12;color;Origin
43242;20_Paris_S1.jpg;183;1006;790;p12;color;Origin
43425;20_Paris_S1.jpg;300;1255;801;p12;color;Corvisart-Quai_de_la_Gare
43725;20_Paris_S1.jpg;583;1144;826;p12;color;Corvisart-Quai_de_la_Gare
44308;20_Paris_S1.jpg;616;1228;823;p12;color;Corvisart-Quai_de_la_Gare
44924;20_Paris_S1.jpg;216;1234;531;p12;color;Hotel_de_Ville-Oberkampf
45141;20_Paris_S1.jpg;266;1249;452;p12;color;Hotel_de_Ville-Oberkampf
45407;20_Paris_S1.jpg;283;1234;614;p12;color;Hotel_de_Ville-Oberkampf
45690;20_Paris_S1.jpg;416;1214;690;p12;color;Hotel_de_Ville-Oberkampf
46107;20_Paris_S1.jpg;383;1263;449;p12;color;Hotel_de_Ville-Oberkampf
46606;20_Paris_S1.jpg;167;1321;376;p12;color;Destination
46773;20_Paris_S1.jpg;350;1023;821;p12;color;Origin
47123;20_Paris_S1.jpg;799;961;841;p12;color;Origin
4983;20_Paris_S1.jpg;383;1006;843;p13;color;Origin
5366;20_Paris_S1.jpg;416;1133;833;p13;color;Corvisart-Quai_de_la_Gare
5783;20_Paris_S1.jpg;450;1213;832;p13;color;Corvisart-Quai_de_la_Gare
6232;20_Paris_S1.jpg;466;1211;793;p13;color;Corvisart-Quai_de_la_Gare
6699;20_Paris_S1.jpg;200;1207;626;p13;color;Hotel_de_Ville-Oberkampf
6899;20_Paris_S1.jpg;799;1224;501;p13;color;Hotel_de_Ville-Oberkampf
7698;20_Paris_S1.jpg;167;1267;451;p13;color;Hotel_de_Ville-Oberkampf
7865;20_Paris_S1.jpg;1382;1343;386;p13;color;Destination
9247;20_Paris_S1.jpg;300;1363;436;p13;color;Destination
9547;20_Paris_S1.jpg;400;1409;463;p13;color;Destination
9947;20_Paris_S1.jpg;200;1091;802;p13;color
10147;20_Paris_S1.jpg;150;1065;831;p13;color;Origin
10296;20_Paris_S1.jpg;233;1010;830;p13;color;Origin
10530;20_Paris_S1.jpg;766;1200;827;p13;color;Corvisart-Quai_de_la_Gare
11296;20_Paris_S1.jpg;483;1111;813;p13;color
11779;20_Paris_S1.jpg;300;923;807;p13;color
12079;20_Paris_S1.jpg;200;1010;763;p13;color
12278;20_Paris_S1.jpg;366;883;713;p13;color;Cadet-Gare_de_L'Est
12645;20_Paris_S1.jpg;150;847;533;p13;color;Cadet-Gare_de_L'Est
12795;20_Paris_S1.jpg;167;887;438;p13;color;Cadet-Gare_de_L'Est
12961;20_Paris_S1.jpg;416;948;377;p13;color;Cadet-Gare_de_L'Est
13378;20_Paris_S1.jpg;150;1026;300;p13;color
13528;20_Paris_S1.jpg;316;1368;389;p13;color;Destination
13844;20_Paris_S1.jpg;183;1141;731;p13;color;Hotel_de_Ville-Oberkampf
14027;20_Paris_S1.jpg;550;1018;836;p13;color;Origin
14577;20_Paris_S1.jpg;400;998;803;p13;color;Origin
382363;20_Paris_S1.jpg;183;1048;647;p16;color;Hotel_de_Ville-Oberkampf
382547;20_Paris_S1.jpg;233;1007;811;p16;color;Origin
382929;20_Paris_S1.jpg;117;1002;744;p16;color
383046;20_Paris_S1.jpg;283;974;777;p16;color
383329;20_Paris_S1.jpg;366;1339;395;p16;color;Destination
383696;20_Paris_S1.jpg;633;1017;825;p16;color;Origin
384329;20_Paris_S1.jpg;866;1390;375;p16;color;Destination
385345;20_Paris_S1.jpg;100;966;776;p16;color
385444;20_Paris_S1.jpg;433;1013;810;p16;color;Origin
385878;20_Paris_S1.jpg;183;1180;763;p16;color
386061;20_Paris_S1.jpg;383;1204;806;p16;color;Corvisart-Quai_de_la_Gare
386444;20_Paris_S1.jpg;250;1221;719;p16;color;Hotel_de_Ville-Oberkampf
386694;20_Paris_S1.jpg;416;1212;540;p16;color;Hotel_de_Ville-Oberkampf
387110;20_Paris_S1.jpg;983;1212;698;p16;color;Hotel_de_Ville-Oberkampf
388093;20_Paris_S1.jpg;1083;1206;835;p16;color;Corvisart-Quai_de_la_Gare
389175;20_Paris_S1.jpg;167;1229;697;p16;color;Hotel_de_Ville-Oberkampf
389342;20_Paris_S1.jpg;749;1229;523;p16;color;Hotel_de_Ville-Oberkampf
390091;20_Paris_S1.jpg;316;1307;425;p16;color;Destination
390408;20_Paris_S1.jpg;117;1345;430;p16;color;Destination
390524;20_Paris_S1.jpg;100;1345;382;p16;color;Destination
390624;20_Paris_S1.jpg;167;1347;440;p16;color;Destination
390791;20_Paris_S1.jpg;649;1230;506;p16;color;Hotel_de_Ville-Oberkampf
391440;20_Paris_S1.jpg;566;1313;463;p16;color;Destination
392007;20_Paris_S1.jpg;516;1368;400;p16;color;Destination
392523;20_Paris_S1.jpg;200;1403;435;p16;color;Destination
392723;20_Paris_S1.jpg;166;1360;524;p16;color
392889;20_Paris_S1.jpg;100;1355;561;p16;color
392989;20_Paris_S1.jpg;250;1265;476;p16;color;Hotel_de_Ville-Oberkampf
393239;20_Paris_S1.jpg;450;1418;479;p16;color
393689;20_Paris_S1.jpg;400;1509;686;p16;color;Rue_des_Boulets-Nation
394089;20_Paris_S1.jpg;216;1304;511;p16;color
394305;20_Paris_S1.jpg;433;1242;496;p16;color;Hotel_de_Ville-Oberkampf
394738;20_Paris_S1.jpg;183;1331;479;p16;color
394921;20_Paris_S1.jpg;100;1281;529;p16;color;Hotel_de_Ville-Oberkampf
395172;20_Paris_S1.jpg;449;1015;814;p16;color;Origin
395621;20_Paris_S1.jpg;316;1154;792;p16;color;Corvisart-Quai_de_la_Gare
395937;20_Paris_S1.jpg;167;1090;760;p16;color
396104;20_Paris_S1.jpg;333;977;743;p16;color
396437;20_Paris_S1.jpg;166;988;815;p16;color;Origin
396604;20_Paris_S1.jpg;250;934;805;p16;color
396853;20_Paris_S1.jpg;333;1013;810;p16;color;Origin
397187;20_Paris_S1.jpg;250;1132;827;p16;color;Corvisart-Quai_de_la_Gare
397436;20_Paris_S1.jpg;250;1208;823;p16;color;Corvisart-Quai_de_la_Gare
397686;20_Paris_S1.jpg;283;1140;814;p16;color;Corvisart-Quai_de_la_Gare
397969;20_Paris_S1.jpg;183;1124;721;p16;color;Hotel_de_Ville-Oberkampf
398153;20_Paris_S1.jpg;200;1188;681;p16;color;Hotel_de_Ville-Oberkampf
398352;20_Paris_S1.jpg;167;1217;524;p16;color;Hotel_de_Ville-Oberkampf
398519;20_Paris_S1.jpg;200;1001;508;p16;color;Hotel_de_Ville-Oberkampf
398719;20_Paris_S1.jpg;250;914;467;p16;color;Cadet-Gare_de_L'Est
398969;20_Paris_S1.jpg;133;974;328;p16;color;Cadet-Gare_de_L'Est
399102;20_Paris_S1.jpg;100;994;290;p16;color
399202;20_Paris_S1.jpg;433;889;563;p16;color;Cadet-Gare_de_L'Est
399635;20_Paris_S1.jpg;316;919;714;p16;color;Cadet-Gare_de_L'Est
399951;20_Paris_S1.jpg;117;953;731;p16;color;Cadet-Gare_de_L'Est
400068;20_Paris_S1.jpg;200;751;650;p16;color;Cadet-Gare_de_L'Est
400268;20_Paris_S1.jpg;200;686;551;p16;color;Cadet-Gare_de_L'Est
400468;20_Paris_S1.jpg;216;728;547;p16;color;Cadet-Gare_de_L'Est
400684;20_Paris_S1.jpg;167;738;413;p16;color;Cadet-Gare_de_L'Est
400851;20_Paris_S1.jpg;183;1001;401;p16;color;Hotel_de_Ville-Oberkampf
401034;20_Paris_S1.jpg;166;1154;480;p16;color;Hotel_de_Ville-Oberkampf
401200;20_Paris_S1.jpg;167;1014;441;p16;color;Hotel_de_Ville-Oberkampf
401367;20_Paris_S1.jpg;216;948;386;p16;color;Cadet-Gare_de_L'Est
401584;20_Paris_S1.jpg;233;1032;337;p16;color
401817;20_Paris_S1.jpg;167;1032;238;p16;color
402133;20_Paris_S1.jpg;100;984;859;p16;color;Origin
402233;20_Paris_S1.jpg;883;934;822;p16;color
403116;20_Paris_S1.jpg;183;984;839;p16;color;Origin
403299;20_Paris_S1.jpg;216;1021;839;p16;color;Origin
403516;20_Paris_S1.jpg;683;1115;835;p16;color;Corvisart-Quai_de_la_Gare
404198;20_Paris_S1.jpg;333;1200;825;p16;color;Corvisart-Quai_de_la_Gare
404532;20_Paris_S1.jpg;366;1147;829;p16;color;Corvisart-Quai_de_la_Gare
404898;20_Paris_S1.jpg;200;1111;761;p16;color
405098;20_Paris_S1.jpg;300;1204;765;p16;color
405398;20_Paris_S1.jpg;300;1216;809;p16;color;Corvisart-Quai_de_la_Gare
405697;20_Paris_S1.jpg;150;1243;866;p16;color;Corvisart-Quai_de_la_Gare
405847;20_Paris_S1.jpg;167;1300;872;p16;color;Corvisart-Quai_de_la_Gare
406014;20_Paris_S1.jpg;216;1321;930;p16;color;Corvisart-Quai_de_la_Gare
406230;20_Paris_S1.jpg;200;1366;693;p16;color
406430;20_Paris_S1.jpg;150;1407;521;p16;color
406580;20_Paris_S1.jpg;216;1506;678;p16;color;Rue_des_Boulets-Nation
406797;20_Paris_S1.jpg;266;1508;734;p16;color;Rue_des_Boulets-Nation
407063;20_Paris_S1.jpg;383;1491;695;p16;color;Rue_des_Boulets-Nation
407446;20_Paris_S1.jpg;117;1468;773;p16;color;Rue_des_Boulets-Nation
407563;20_Paris_S1.jpg;333;1494;718;p16;color;Rue_des_Boulets-Nation
407896;20_Paris_S1.jpg;550;1228;827;p16;color;Corvisart-Quai_de_la_Gare
408446;20_Paris_S1.jpg;216;1230;773;p16;color;Corvisart-Quai_de_la_Gare
408662;20_Paris_S1.jpg;233;1222;713;p16;color;Hotel_de_Ville-Oberkampf
408895;20_Paris_S1.jpg;416;1222;659;p16;color;Hotel_de_Ville-Oberkampf
409312;20_Paris_S1.jpg;400;1235;550;p16;color;Hotel_de_Ville-Oberkampf
409711;20_Paris_S1.jpg;333;1211;794;p16;color;Corvisart-Quai_de_la_Gare
410044;20_Paris_S1.jpg;250;1214;706;p16;color;Hotel_de_Ville-Oberkampf
410294;20_Paris_S1.jpg;200;1099;841;p16;color
410494;20_Paris_S1.jpg;233;1205;821;p16;color;Corvisart-Quai_de_la_Gare
410727;20_Paris_S1.jpg;266;1228;680;p16;color;Hotel_de_Ville-Oberkampf
410994;20_Paris_S1.jpg;200;1226;572;p16;color;Hotel_de_Ville-Oberkampf
411194;20_Paris_S1.jpg;750;1237;514;p16;color;Hotel_de_Ville-Oberkampf
411943;20_Paris_S1.jpg;300;1274;511;p16;color;Hotel_de_Ville-Oberkampf
412243;20_Paris_S1.jpg;167;1288;476;p16;color
412410;20_Paris_S1.jpg;500;1221;507;p16;color;Hotel_de_Ville-Oberkampf
412909;20_Paris_S1.jpg;217;1263;484;p16;color;Hotel_de_Ville-Oberkampf
413126;20_Paris_S1.jpg;233;1217;508;p16;color;Hotel_de_Ville-Oberkampf
413359;20_Paris_S1.jpg;233;1308;444;p16;color;Destination
413592;20_Paris_S1.jpg;183;1371;318;p16;color;Destination
413775;20_Paris_S1.jpg;133;1347;383;p16;color;Destination
413909;20_Paris_S1.jpg;100;1374;318;p16;color;Destination
414009;20_Paris_S1.jpg;300;1406;411;p16;color;Destination
414308;20_Paris_S1.jpg;100;1366;405;p16;color;Destination
414575;20_Paris_S1.jpg;183;1105;783;p16;color
414758;20_Paris_S1.jpg;533;1222;428;p16;color;Hotel_de_Ville-Oberkampf
277549;20_Paris_S1.jpg;749;1005;812;p17;color;Origin
278298;20_Paris_S1.jpg;466;1184;806;p17;color;Corvisart-Quai_de_la_Gare
278765;20_Paris_S1.jpg;233;1213;730;p17;color;Hotel_de_Ville-Oberkampf
278998;20_Paris_S1.jpg;183;1206;792;p17;color;Corvisart-Quai_de_la_Gare
279181;20_Paris_S1.jpg;250;1226;544;p17;color;Hotel_de_Ville-Oberkampf
279431;20_Paris_S1.jpg;267;1231;484;p17;color;Hotel_de_Ville-Oberkampf
